game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
3890049,124,2,2,Giovanni van Bronckhorst,903,2,8,Lee Johnson,Away,False
3890058,903,0,8,Lee Johnson,465,1,6,Stephen Robinson,Away,False
3901609,2424,0,,Ivo Vieira,1090,4,,Pascal Jansen,Away,False
3902062,6992,0,12,Roman Grygorchuk,55686,0,10,Valeriy Kryventsov,Away,False
3837387,468,1,11,Maurice Steijn,1435,0,17,René Hake,Away,True
3837825,399,2,6,Jesse Marsch,180,2,17,Ralph Hasenhüttl,Away,False
3839817,3911,3,8,Michel Der Zakarian,1420,1,17,Gérald Baticle,Away,True
3851081,2282,3,5,Carl Hoefkens,2727,0,9,Marc Brys,Away,True
3888991,553,0,9,Dimitrios Spanos,265,1,5,Ivan Jovanovic,Away,False
3828447,2414,0,7,Jens Berthel Askou,173,1,11,Andreas Alm,Away,False
3836755,234,5,1,Arne Slot,499,2,17,Thomas Letsch,Away,True
3837233,133,4,9,Henk de Jong,385,1,17,Sjors Ultee,Away,True
3837390,385,1,18,Dominik Vergoossen,306,2,6,Kees van Wonderen,Away,False
3837832,29,1,18,Frank Lampard,405,2,9,Steven Gerrard,Away,False
3837834,11,3,1,Mikel Arteta,989,0,15,Scott Parker,Away,True
3837843,1237,2,5,Graham Potter,379,0,20,David Moyes,Away,True
3837856,1237,1,4,Graham Potter,931,2,8,Marco Silva,Away,False
3839033,23826,1,10,Domenico Tedesco,79,1,11,Pellegrino Matarazzo,Away,False
3839058,24,1,16,Oliver Glasner,44,1,14,Sandro Schwarz,Away,False
3839104,24,4,11,Oliver Glasner,86,3,10,Ole Werner,Away,True
3839782,3524,4,10,Pascal Gastien,1421,2,20,Óscar García,Away,True
3839825,1158,2,4,Régis Le Bris,415,2,7,Philippe Montanier,Away,False
3839843,415,1,10,Philippe Montanier,995,3,11,Antoine Kombouaré,Away,False
3839849,1420,1,17,Gérald Baticle,1095,3,15,Bruno Irles,Away,False
3839866,1147,0,20,Olivier Pantaloni,969,2,6,Olivier Dall'Oglio,Away,False
3844092,681,1,7,Imanol Alguacil,2687,0,16,Sergio,Away,True
3844746,5,1,4,Stefano Pioli,800,1,5,Gian Piero Gasperini,Away,False
3844749,3522,0,9,Luca Gotti,46,3,2,Simone Inzaghi,Away,False
3844771,1005,1,16,Marco Baroni,6195,1,4,Luciano Spalletti,Away,False
3851068,2861,3,5,Yves Vanderhaeghe,172,1,14,Edward Still,Away,True
3851131,3948,2,9,Karel Geraerts,1096,4,1,Mark van Bommel,Away,False
3851202,3508,1,16,Mbaye Leye,520,1,15,Dominik Thalhammer,Away,False
3860187,7775,0,19,Serkan Özbalta,10484,1,14,Senol Can,Away,False
3860205,36,6,5,Jorge Jesus,10484,0,18,Sami Ugurlu,Away,True
3860272,141,1,8,Okan Buruk,24245,0,14,Recep Ucar,Away,True
3860274,11282,1,11,Francesco Farioli,2381,1,12,Riza Calimbay,Away,False
3865511,130,2,,Fabio Pecchia,380,0,,Davide Nicola,Away,True
3869062,2503,0,6,Petit,3268,2,9,Filipe Martins,Away,False
3887503,294,3,,Roger Schmidt,865,1,,Henrik Jensen,Away,True
3889531,2696,2,9,Igor Osinjkin,3725,1,10,Andrey Talalaev,Away,True
3890052,370,1,5,Jim Goodwin,2578,0,10,Callum Davidson,Away,True
3898923,383,2,,Ruud van Nistelrooy,124,2,,Giovanni van Bronckhorst,Away,False
3837213,499,1,17,Thomas Letsch,798,3,3,Marinus Dijkhuizen,Away,False
3837234,610,1,3,Alfred Schreuder,468,0,14,Maurice Steijn,Away,True
3839082,44,0,16,Sandro Schwarz,18,1,2,Daniel Farke,Away,False
3839101,167,0,14,Enrico Maaßen,533,1,4,André Breitenreiter,Away,False
3839870,995,1,10,Antoine Kombouaré,667,1,18,Julien Stéphan,Away,False
3844763,410,2,10,Andrea Sottil,2919,1,19,Giovanni Stroppa,Away,True
3889522,932,3,12,Josef Zinnbauer,3719,0,9,Nikolay Pisarev,Away,True
3837861,631,1,10,Thomas Tuchel,180,2,9,Ralph Hasenhüttl,Away,False
3844601,2687,0,19,Sergio,331,2,4,Jagoba Arrasate,Away,False
3844753,1005,0,18,Marco Baroni,6574,1,10,Alessio Dionisi,Away,False
3851067,475,0,17,Bernd Hollerbach,601,0,10,Karim Belhocine,Away,False
3851075,3057,2,13,Ronny Deila,968,4,7,Jonas De Roeck,Away,False
3860200,589,1,10,Nuri Sahin,24245,0,12,Recep Ucar,Away,True
3869069,2425,2,15,Luís Freire,1465,2,8,Nélson Veríssimo,Away,False
3885848,366,0,19,Pacheta,131,4,3,Xavi,Away,False
3887502,3948,0,,Karel Geraerts,124,3,,Giovanni van Bronckhorst,Away,False
3888994,60949,1,4,Konstantinos Bratsos,2441,0,5,Matías Almeyda,Away,True
3889527,14589,0,11,Marcel Licka,16704,2,6,Aleksandr Storozhuk,Away,False
3890051,2553,0,12,Derek McInnes,2759,1,9,Malky Mackay,Away,False
3828433,678,2,3,Uwe Rösler,173,1,12,Andreas Alm,Away,True
3828452,173,2,9,Andreas Alm,1177,1,3,Kent Nielsen,Away,True
3836750,610,3,5,Alfred Schreuder,385,2,13,Sjors Ultee,Away,True
3837236,234,1,4,Arne Slot,235,0,13,Joseph Oosting,Away,True
3837823,281,2,5,Pep Guardiola,379,0,16,David Moyes,Away,True
3837824,931,0,13,Marco Silva,543,0,14,Bruno Lage,Away,False
3837837,1148,2,8,Thomas Frank,931,3,7,Marco Silva,Away,False
3837852,985,1,8,Erik ten Hag,180,0,13,Ralph Hasenhüttl,Away,True
3837859,148,1,3,Antonio Conte,379,1,14,David Moyes,Away,False
3839029,533,1,16,André Breitenreiter,18,3,5,Daniel Farke,Away,False
3839032,60,4,2,Christian Streich,167,0,17,Enrico Maaßen,Away,True
3839085,27,7,1,Julian Nagelsmann,80,0,18,Thomas Reis,Away,True
3839775,1420,2,11,Gérald Baticle,290,2,18,Jean-Marc Furlan,Away,False
3839846,273,1,13,Bruno Génésio,826,2,3,Franck Haise,Away,False
3839848,1041,1,5,Peter Bosz,1421,1,19,Óscar García,Away,False
3839869,1158,2,5,Régis Le Bris,826,5,2,Franck Haise,Away,False
3844751,2239,0,17,Massimiliano Alvini,12,1,3,José Mourinho,Away,False
3844762,1025,0,14,Siniša Mihajlović,5,2,1,Stefano Pioli,Away,False
3845642,121,2,5,Slavisa Jokanovic,2696,0,10,Igor Osinjkin,Away,True
3851066,1245,2,16,Bernd Storck,1184,4,3,Wouter Vrancken,Away,False
3854843,141,1,6,Okan Buruk,589,0,15,Nuri Sahin,Away,True
3854849,449,2,3,Abdullah Avci,924,0,17,Osman Zeki Korkmaz,Away,True
3860182,868,1,18,Mustafa Dalci,6646,4,13,Andrea Pirlo,Away,False
3860277,3840,2,6,Vincenzo Montella,36,4,1,Jorge Jesus,Away,False
3869044,6912,1,7,Álvaro Pacheco,2425,0,13,Luís Freire,Away,True
3869047,2995,0,15,César Peixoto,2424,1,5,Ivo Vieira,Away,False
3869068,6912,1,12,Álvaro Pacheco,3325,1,11,Vítor Campelos,Away,False
3887498,865,1,,Henrik Jensen,294,4,,Roger Schmidt,Away,False
3888989,6676,3,7,Iraklis Metaxas,60949,3,8,Oswald Tanchot,Away,False
3889000,3999,1,12,Gianluca Festa,2671,1,11,Athanasios Staikos,Away,False
3889534,16704,4,4,Aleksandr Storozhuk,1186,1,15,Nikolay Kovardaev,Away,True
3890033,2553,0,10,Derek McInnes,124,2,2,Giovanni van Bronckhorst,Away,False
3901639,430,0,,Vincenzo Italiano,317,0,,Ron Jans,Away,False
3902067,10690,3,1,Patrick van Leeuwen,18105,2,8,Oleg Dulub,Away,True
3902068,60551,3,4,Oleksandr Kucher,338,0,9,Mircea Lucescu,Away,True
3909905,16704,2,,Aleksandr Storozhuk,3719,0,,Nikolay Pisarev,Away,True
3839824,1147,1,18,Olivier Pantaloni,273,2,9,Bruno Génésio,Away,False
3839872,583,3,1,Christophe Galtier,415,0,13,Philippe Montanier,Away,True
3844742,416,2,7,Ivan Juric,2919,1,12,Giovanni Stroppa,Away,True
3845649,3725,3,8,Andrey Talalaev,3719,1,9,Nikolay Pisarev,Away,True
3869065,8024,2,7,Armando Evangelista,2423,1,14,Mário Silva,Away,True
3869110,3325,2,6,Vítor Campelos,336,0,13,Rúben Amorim,Away,True
3890057,2759,0,11,Malky Mackay,124,4,2,Giovanni van Bronckhorst,Away,False
3898928,124,1,,Giovanni van Bronckhorst,383,0,,Ruud van Nistelrooy,Away,True
3828442,206,1,9,Niels Frederiksen,1053,2,10,Lars Friis,Away,False
3828445,678,2,2,Uwe Rösler,865,0,8,Henrik Jensen,Away,True
3837215,235,1,8,Joseph Oosting,1283,1,14,Dick Lukkien,Away,False
3837394,1090,1,4,Pascal Jansen,133,0,10,Henk de Jong,Away,True
3837819,543,1,13,Bruno Lage,399,2,6,Jesse Marsch,Away,False
3839031,39,2,6,Bo Svensson,80,1,12,Thomas Reis,Away,True
3839098,80,0,18,Thomas Reis,60,1,3,Christian Streich,Away,False
3839736,1158,1,8,Régis Le Bris,273,0,17,Bruno Génésio,Away,True
3839774,826,0,7,Franck Haise,1147,0,16,Olivier Pantaloni,Away,False
3844595,418,4,2,Carlo Ancelotti,940,1,16,Eduardo Coudet,Away,True
3844744,800,2,3,Gian Piero Gasperini,1038,0,17,Marco Giampaolo,Away,True
3844752,506,0,20,Massimiliano Allegri,1038,0,16,Marco Giampaolo,Away,False
3844758,800,1,3,Gian Piero Gasperini,276,0,15,Gabriele Cioffi,Away,True
3845644,49702,1,13,Mikhail Galaktionov,41231,2,3,Vadim Garanin,Away,False
3851207,58,1,7,Felice Mazzù,3948,2,6,Karel Geraerts,Away,False
3869051,2420,1,4,Moreno,3325,0,14,Vítor Campelos,Away,True
3885850,621,4,5,Ernesto Valverde,2687,0,20,Sergio,Away,True
3888993,2441,3,1,Matías Almeyda,3999,0,14,Gianluca Festa,Away,True
3888998,605,1,6,Germán Burgos,6418,3,8,Giannis Anastasiou,Away,False
3901612,317,1,,Ron Jans,430,2,,Vincenzo Italiano,Away,False
3903139,989,7,,Scott Parker,1123,5,,Dean Smith,Away,True
3851073,2727,2,4,Marc Brys,1096,4,1,Mark van Bommel,Away,False
3860279,2832,2,4,Erol Bulut,7775,1,16,Serkan Özbalta,Away,True
3828436,173,0,12,Andreas Alm,206,2,9,Niels Frederiksen,Away,False
3837386,202,1,9,Frank Wormuth,467,1,8,Rogier Meijer,Away,False
3837826,379,0,19,David Moyes,703,1,10,Steve Cooper,Away,False
3837863,703,0,15,Steve Cooper,281,6,2,Pep Guardiola,Away,False
3839025,27,6,1,Julian Nagelsmann,24,1,18,Oliver Glasner,Away,True
3839053,167,2,9,Enrico Maaßen,15,1,18,Gerardo Seoane,Away,True
3839778,1082,1,3,Paulo Fonseca,995,1,13,Antoine Kombouaré,Away,False
3844754,398,0,6,Maurizio Sarri,416,0,7,Ivan Juric,Away,False
3844765,6574,2,12,Alessio Dionisi,3522,2,11,Luca Gotti,Away,False
3845651,1186,0,15,Aleksandr Borodyuk,14589,1,10,Marcel Licka,Away,False
3851069,3948,0,11,Karel Geraerts,354,3,12,Danny Buijs,Away,False
3851074,157,3,4,Hein Vanhaezebrouck,2861,1,10,Yves Vanderhaeghe,Away,True
3851132,601,1,13,Karim Belhocine,2282,2,4,Carl Hoefkens,Away,False
3854846,2832,1,9,Erol Bulut,2381,1,10,Riza Calimbay,Away,False
3854848,10484,0,18,Sami Ugurlu,6890,4,1,Emre Belözoglu,Away,False
3860185,589,2,9,Nuri Sahin,2832,5,2,Erol Bulut,Away,False
3860188,36,0,7,Jorge Jesus,2293,1,4,Ilhan Palut,Away,False
3860273,6646,1,17,Andrea Pirlo,114,4,3,Valérien Ismaël,Away,False
3865509,2722,2,,Roberto Venturato,749,1,,Paolo Zanetti,Away,True
3865512,8970,2,,Fabio Grosso,2919,3,,Giovanni Stroppa,Away,False
3869113,294,3,1,Roger Schmidt,2503,0,9,Petit,Away,True
3885843,331,0,7,Jagoba Arrasate,150,1,2,Manuel Pellegrini,Away,False
3887494,124,0,,Giovanni van Bronckhorst,3948,2,,Karel Geraerts,Away,False
3890032,2578,2,8,Callum Davidson,987,1,6,Stevie Hammell,Away,True
3890038,903,1,6,Lee Johnson,1241,2,5,David Martindale,Away,False
3890047,43,0,4,Robbie Neilson,371,2,1,Ange Postecoglou,Away,False
3890054,371,9,1,Ange Postecoglou,1519,0,12,Jack Ross,Away,True
3902058,83678,2,3,Oleg Ratiy,48726,1,11,Leonid Kuchuk,Away,True
3909964,18303,2,5,Yuriy Gura,49364,1,15,Sergiy Lavrynenko,Away,True
3844094,418,2,4,Carlo Ancelotti,3302,1,15,Rubi,Away,True
3890899,458,0,,Stefano Di Benedetto,416,3,,Ivan Juric,Away,False
3902056,3592,0,13,Yuriy Vernydub,48332,1,6,Yaroslav Vyshnyak,Away,False
3828430,1063,0,7,Jacob Friis,2778,1,1,Flemming Pedersen,Away,False
3828435,2414,0,4,Jens Berthel Askou,5724,1,6,Thomas Thomasberg,Away,False
3828439,2778,0,1,Flemming Pedersen,1053,0,11,Lars Friis,Away,False
3828441,1177,0,2,Kent Nielsen,1063,2,5,Jacob Friis,Away,False
3828448,865,2,7,Albert Capellas,206,0,10,Niels Frederiksen,Away,True
3837218,467,4,7,Rogier Meijer,724,1,13,Wim Jonk,Away,True
3837388,235,2,14,Joseph Oosting,499,2,16,Thomas Letsch,Away,False
3837392,383,6,1,Ruud van Nistelrooy,798,1,7,Marinus Dijkhuizen,Away,True
3837830,762,0,5,Eddie Howe,1237,0,8,Graham Potter,Away,False
3837845,379,1,16,David Moyes,405,0,15,Steven Gerrard,Away,True
3837854,543,0,18,Bruno Lage,989,0,16,Gary O'Neil,Away,False
3839026,15,0,13,Gerardo Seoane,16,1,7,Edin Terzic,Away,False
3839052,82,0,15,Niko Kovac,27,2,1,Julian Nagelsmann,Away,False
3839080,533,3,6,André Breitenreiter,15,0,17,Gerardo Seoane,Away,True
3839097,82,0,15,Niko Kovac,23826,2,9,Domenico Tedesco,Away,False
3839102,16,1,5,Edin Terzic,44,0,17,Sandro Schwarz,Away,True
3839733,1421,1,19,Óscar García,244,4,3,Igor Tudor,Away,False
3839845,162,1,12,Philippe Clement,583,1,1,Christophe Galtier,Away,False
3844089,367,0,10,Andoni Iraola,131,0,12,Xavi,Away,False
3844747,276,1,14,Gabriele Cioffi,1025,1,11,Siniša Mihajlović,Away,False
3845652,41231,0,6,Vadim Garanin,232,3,1,Guillermo Abascal,Away,False
3851078,601,1,12,Karim Belhocine,3948,2,6,Karel Geraerts,Away,False
3851200,2282,3,3,Carl Hoefkens,172,1,8,Edward Still,Away,True
3851204,354,1,10,Danny Buijs,475,3,9,Bernd Hollerbach,Away,False
3854851,3840,3,4,Vincenzo Montella,11688,2,14,Hakan Keles,Away,True
3860206,6890,0,6,Emre Belözoglu,2293,0,11,Ilhan Palut,Away,False
3860207,924,0,19,Osman Zeki Korkmaz,3205,1,15,Cagdas Atan,Away,False
3869056,3325,2,9,Vítor Campelos,1301,1,17,Vasco Seabra,Away,True
3885845,237,2,9,Javier Aguirre,367,0,11,Andoni Iraola,Away,True
3888988,653,1,11,Nikolaos Nioplias,3060,3,3,Chris Coleman,Away,False
3889520,1124,1,14,Oleg Vasilenko,2696,1,10,Igor Osinjkin,Away,False
3889668,1090,0,,Pascal Jansen,1519,1,,Jack Ross,Away,False
3890056,987,1,5,Stevie Hammell,2553,2,9,Derek McInnes,Away,False
3901636,6890,3,,Emre Belözoglu,1096,1,,Mark van Bommel,Away,True
3902065,26459,2,3,Yuriy Virt,2740,1,15,Viktor Skrypnyk,Away,True
3909908,1124,0,,Oleg Vasilenko,964,2,,Sergey Semak,Away,False
3909911,41231,0,,Vadim Garanin,11127,2,,Viktor Goncharenko,Away,False
3828451,1053,0,11,Lars Friis,5724,1,2,Thomas Thomasberg,Away,False
3888996,2672,0,13,Giannis Taousianis,553,0,10,Dimitrios Spanos,Away,False
3902054,55686,0,10,Valeriy Kryventsov,660,0,9,Igor Jovicevic,Away,False
3828443,1177,2,1,Kent Nielsen,2778,0,3,Flemming Pedersen,Away,True
3837217,306,0,10,Kees van Wonderen,234,0,6,Arne Slot,Away,False
3837389,1283,0,12,Dick Lukkien,234,4,3,Arne Slot,Away,False
3837818,1148,2,12,Thomas Frank,1003,2,11,Brendan Rodgers,Away,False
3839060,79,2,11,Pellegrino Matarazzo,86,2,10,Ole Werner,Away,False
3839079,86,3,9,Ole Werner,16,2,7,Edin Terzic,Away,True
3839728,995,0,12,Antoine Kombouaré,1420,0,11,Gérald Baticle,Away,False
3839734,3911,2,14,Michel Der Zakarian,826,3,4,Franck Haise,Away,False
3839864,1421,4,14,Óscar García,1420,2,19,Gérald Baticle,Away,True
3844097,12321,0,17,Míchel,1049,1,6,Gennaro Gattuso,Away,False
3844594,1050,2,1,Unai Emery,13,0,8,Diego Simeone,Away,True
3844738,6574,0,19,Alessio Dionisi,506,3,20,Massimiliano Allegri,Away,False
3844741,410,2,16,Andrea Sottil,5,4,2,Stefano Pioli,Away,False
3844756,416,2,4,Ivan Juric,2239,1,18,Massimiliano Alvini,Away,True
3845638,1124,1,12,Oleg Vasilenko,2410,4,2,Vladimir Fedotov,Away,False
3845641,3719,3,7,Sergey Yuran,1186,1,15,Aleksandr Borodyuk,Away,True
3845650,1083,4,3,Valeriy Karpin,49702,3,14,Mikhail Galaktionov,Away,True
3851076,354,0,11,Danny Buijs,520,0,15,Dominik Thalhammer,Away,False
3851082,1184,4,3,Wouter Vrancken,3508,1,14,Mbaye Leye,Away,True
3851128,2715,3,17,José Jeunechamps,1245,1,18,Bernd Storck,Away,True
3851205,1096,2,1,Mark van Bommel,157,1,5,Hein Vanhaezebrouck,Away,True
3854844,11282,4,2,Francesco Farioli,6646,2,16,Andrea Pirlo,Away,True
3854850,24245,3,8,Recep Ucar,36,3,7,Jorge Jesus,Away,False
3860189,11688,0,10,Hakan Keles,3205,3,12,Cagdas Atan,Away,False
3869050,3268,0,10,Filipe Martins,2423,0,11,Mário Silva,Away,False
3869109,720,1,3,Sérgio Conceição,2425,3,14,Luís Freire,Away,False
3885846,368,1,15,Julen Lopetegui,3302,2,10,Rubi,Away,False
3909906,932,0,,Josef Zinnbauer,49702,2,,Mikhail Galaktionov,Away,False
3909909,14589,1,,Marcel Licka,3725,3,,Andrey Talalaev,Away,False
3888995,683,0,3,Carlos Corberán,6676,0,9,Iraklis Metaxas,Away,False
3902063,48726,0,16,Leonid Kuchuk,48332,2,2,Yaroslav Vyshnyak,Away,False
3828434,1053,1,11,Lars Friis,1177,3,2,Kent Nielsen,Away,False
3836751,798,2,3,Marinus Dijkhuizen,133,0,15,Henk de Jong,Away,True
3836752,1283,1,18,Dick Lukkien,383,4,2,Ruud van Nistelrooy,Away,False
3836757,1435,0,16,René Hake,1090,2,4,Pascal Jansen,Away,False
3837231,1435,0,16,René Hake,202,1,11,Frank Wormuth,Away,False
3837838,631,0,12,Thomas Tuchel,399,3,3,Jesse Marsch,Away,False
3837839,180,2,11,Ralph Hasenhüttl,1003,1,19,Brendan Rodgers,Away,True
3837841,281,3,2,Pep Guardiola,762,3,6,Eddie Howe,Away,False
3837844,931,1,11,Marco Silva,11,2,1,Mikel Arteta,Away,False
3837850,873,2,12,Patrick Vieira,281,4,2,Pep Guardiola,Away,False
3839055,16,3,2,Edin Terzic,60,1,7,Christian Streich,Away,True
3839059,18,2,4,Daniel Farke,33,2,13,Frank Kramer,Away,False
3839086,39,2,4,Bo Svensson,167,1,10,Enrico Maaßen,Away,True
3839732,1147,1,16,Olivier Pantaloni,1041,2,7,Peter Bosz,Away,False
3839776,273,1,17,Bruno Génésio,162,1,6,Philippe Clement,Away,False
3839783,415,3,5,Philippe Montanier,1095,0,19,Bruno Irles,Away,True
3839818,417,0,15,Lucien Favre,3524,1,6,Pascal Gastien,Away,False
3839822,995,1,16,Antoine Kombouaré,244,2,2,Igor Tudor,Away,False
3844096,1050,3,3,Unai Emery,366,0,18,Pacheta,Away,True
3844596,367,2,6,Andoni Iraola,714,0,15,Diego Martínez,Away,True
3844740,46,2,5,Simone Inzaghi,1005,1,13,Marco Baroni,Away,True
3844745,749,0,14,Paolo Zanetti,3522,1,8,Luca Gotti,Away,False
3844760,46,1,7,Simone Inzaghi,398,3,2,Maurizio Sarri,Away,False
3845643,14589,1,11,Marcel Licka,1083,2,6,Valeriy Karpin,Away,False
3851203,2861,1,13,Yves Vanderhaeghe,2727,2,4,Marc Brys,Away,False
3860183,2381,1,16,Riza Calimbay,114,3,1,Valérien Ismaël,Away,False
3860278,10484,0,18,Senol Can,11688,1,7,Hakan Keles,Away,False
3869045,8024,0,18,Armando Evangelista,294,4,2,Roger Schmidt,Away,False
3869052,1301,1,17,Vasco Seabra,720,5,1,Sérgio Conceição,Away,False
3869059,7378,3,7,Paulo Sérgio,2995,0,15,César Peixoto,Away,True
3869063,3329,0,16,Rui Pedro Silva,2424,0,13,Ivo Vieira,Away,False
3869111,3268,1,7,Filipe Martins,2420,0,8,Moreno,Away,True
3885844,681,1,8,Imanol Alguacil,1531,0,17,Francisco Rodríguez,Away,True
3889523,232,0,2,Guillermo Abascal,121,1,4,Slavisa Jokanovic,Away,False
3889529,121,2,5,Slavisa Jokanovic,49702,2,12,Mikhail Galaktionov,Away,False
3828446,190,3,5,Jess Thorup,369,0,12,Freyr Alexandersson,Away,True
3836756,317,1,6,Ron Jans,467,0,14,Rogier Meijer,Away,True
3837817,703,0,18,Steve Cooper,762,2,4,Eddie Howe,Away,False
3837828,873,1,16,Patrick Vieira,31,1,12,Jürgen Klopp,Away,False
3837846,29,1,18,Frank Lampard,1148,1,10,Thomas Frank,Away,False
3839081,23826,1,11,Domenico Tedesco,89,2,3,Urs Fischer,Away,False
3839087,60,1,5,Christian Streich,79,0,12,Pellegrino Matarazzo,Away,True
3839780,969,2,9,Olivier Dall'Oglio,583,5,1,Christophe Galtier,Away,False
3839840,1082,3,6,Paulo Fonseca,1147,1,20,Olivier Pantaloni,Away,True
3839867,290,1,9,Jean-Marc Furlan,1041,2,4,Peter Bosz,Away,False
3844759,12,1,6,José Mourinho,506,1,20,Massimiliano Allegri,Away,False
3860202,7775,0,16,Serkan Özbalta,449,1,2,Abdullah Avci,Away,False
3860271,449,2,9,Abdullah Avci,589,5,5,Nuri Sahin,Away,False
3869070,2995,2,17,César Peixoto,294,3,2,Roger Schmidt,Away,False
3869114,2423,0,16,Mário Silva,3329,1,15,Rui Pedro Silva,Away,False
3885851,13,1,6,Diego Simeone,1049,0,14,Gennaro Gattuso,Away,True
3888987,2672,0,13,Giannis Taousianis,605,3,2,Germán Burgos,Away,False
3889525,3725,2,8,Andrey Talalaev,2410,4,3,Vladimir Fedotov,Away,False
3890039,2578,0,9,Callum Davidson,124,4,2,Giovanni van Bronckhorst,Away,False
3890048,465,3,6,Stephen Robinson,1519,0,11,Jack Ross,Away,True
3890053,1241,0,7,David Martindale,370,5,4,Jim Goodwin,Away,False
3899237,1063,1,,Jacob Friis,379,3,,David Moyes,Away,False
3902060,2740,1,16,Viktor Skrypnyk,10690,3,1,Patrick van Leeuwen,Away,False
3909912,2410,2,,Vladimir Fedotov,1186,0,,Nikolay Kovardaev,Away,True
3839781,244,1,4,Igor Tudor,3911,1,14,Michel Der Zakarian,Away,False
3844597,366,1,17,Pacheta,368,1,12,Julen Lopetegui,Away,False
3860184,141,0,5,Okan Buruk,449,0,6,Abdullah Avci,Away,False
3837848,1003,1,20,Brendan Rodgers,631,2,6,Thomas Tuchel,Away,False
3851208,1245,1,14,Bernd Storck,968,0,12,Jonas De Roeck,Away,True
3890040,2759,0,12,Malky Mackay,465,1,8,Stephen Robinson,Away,False
3839821,1095,1,20,Bruno Irles,1041,4,5,Peter Bosz,Away,False
