"appearance_id","game_id","player_id","player_club_id","player_current_club_id","appearances_date","player_name","competition_id","yellow_cards","red_cards","goals","assists","minutes_played"
"3844775_380350","3844775","380350","430","1237","2022-08-31","Igor","IT1",1,0,0,0,90
"3844775_386455","3844775","386455","430","430","2022-08-31","Riccardo Sottil","IT1",0,0,0,0,22
"3844775_390638","3844775","390638","430","294","2022-08-31","Arthur Cabral","IT1",1,0,0,0,86
"3844775_404260","3844775","404260","430","430","2022-08-31","Aleksa Terzic","IT1",0,0,0,0,90
"3844775_410158","3844775","410158","410","36","2022-08-31","Rodrigo Becão","IT1",0,0,0,0,90
"3844775_528833","3844775","528833","410","410","2022-08-31","Lazar Samardžić","IT1",0,0,0,0,11
"3844775_53536","3844775","53536","410","410","2022-08-31","Tolgay Arslan","IT1",0,0,0,0,25
"3844775_556385","3844775","556385","410","148","2022-08-31","Destiny Udogie","IT1",1,0,0,0,90
"3844775_595809","3844775","595809","410","29","2022-08-31","Beto","IT1",0,0,1,0,65
"3844775_85528","3844775","85528","410","410","2022-08-31","Marco Silvestri","IT1",0,0,0,0,90
"3844775_88909","3844775","88909","430","868","2022-08-31","Riccardo Saponara","IT1",0,0,0,0,68
"3844775_96254","3844775","96254","430","430","2022-08-31","Pietro Terracciano","IT1",0,0,0,0,90
"3851131_165012","3851131","165012","3948","3840","2022-08-31","José Rodríguez","BE1",0,0,0,0,27
"3851131_16617","3851131","16617","1096","1096","2022-08-31","Faris Haroun","BE1",1,0,0,0,2
"3851131_183383","3851131","183383","1096","157","2022-08-31","Pieter Gerkens","BE1",0,0,0,0,88
"3851131_207015","3851131","207015","1096","1096","2022-08-31","Vincent Janssen","BE1",0,0,2,0,74
"3851131_244221","3851131","244221","3948","3948","2022-08-31","Christian Burgess","BE1",0,0,0,0,90
"3851131_249303","3851131","249303","3948","3948","2022-08-31","Dennis Eckert Ayensa","BE1",0,0,1,0,27
"3851131_257987","3851131","257987","3948","234","2022-08-31","Bart Nieuwkoop","BE1",0,0,0,0,63
"3851131_289648","3851131","289648","3948","3948","2022-08-31","Dante Vanzeir","BE1",0,0,0,0,90
"3851131_290537","3851131","290537","1096","1096","2022-08-31","Jean Butez","BE1",0,0,0,0,90
"3889535_144583","3889535","144583","1083","1083","2022-08-28","Denis Terentjev","RU1",0,0,0,0,71
"3889535_15570","3889535","15570","2410","2410","2022-08-28","Igor Akinfeev","RU1",0,0,0,0,90
"3889535_171072","3889535","171072","2410","2410","2022-08-28","Sasa Zdjelar","RU1",0,0,0,0,13
"3889535_187024","3889535","187024","1083","1083","2022-08-28","Evgeniy Chernov","RU1",0,0,0,0,90
"3889535_189715","3889535","189715","1083","1083","2022-08-28","Khoren Bayramyan","RU1",0,0,0,0,71
"3889535_245030","3889535","245030","2410","2410","2022-08-28","Milan Gajic","RU1",0,0,0,0,90
"3889535_287183","3889535","287183","2410","2410","2022-08-28","Fedor Chalov","RU1",0,0,0,0,86
"3889535_293829","3889535","293829","1083","1083","2022-08-28","Maksim Osipenko","RU1",0,0,0,0,90
"3889535_300538","3889535","300538","1083","1083","2022-08-28","Nikolay Komlichenko","RU1",1,0,0,0,84
"3889535_344299","3889535","344299","2410","114","2022-08-28","Bakhtiyor Zaynutdinov","RU1",0,0,0,0,90
"3889535_353037","3889535","353037","2410","232","2022-08-28","Jesús Medina","RU1",0,0,0,0,90
"3889535_354145","3889535","354145","2410","121","2022-08-28","Jorge Carrascal","RU1",1,0,0,0,86
"3889535_368468","3889535","368468","2410","2410","2022-08-28","Moisés","RU1",0,0,0,0,90
"3889535_375667","3889535","375667","1083","1083","2022-08-28","Daniil Utkin","RU1",0,0,0,0,90
"3889535_38805","3889535","38805","2410","2410","2022-08-28","Kirill Nababkin","RU1",0,0,0,0,90
"3889535_402625","3889535","402625","1083","1083","2022-08-28","Aleksey Mironov","RU1",0,0,0,0,30
"3889535_419845","3889535","419845","2410","2410","2022-08-28","Ivan Oblyakov","RU1",0,0,0,0,77
"3889535_449722","3889535","449722","1083","1083","2022-08-28","Egor Golenkov","RU1",0,0,0,0,6
"3889535_486083","3889535","486083","1083","14589","2022-08-28","Danila Prokhin","RU1",0,0,0,0,19
"3889535_501250","3889535","501250","1083","1083","2022-08-28","Stepan Melnikov","RU1",0,0,0,0,19
"3889535_501769","3889535","501769","1083","1083","2022-08-28","Kirill Shchetinin","RU1",0,0,0,0,60
"3889535_515051","3889535","515051","1083","932","2022-08-28","Aleksandr Silyanov","RU1",0,0,0,0,90
"3889535_532732","3889535","532732","2410","2410","2022-08-28","Igor Diveev","RU1",0,0,0,0,90
"3889535_538281","3889535","538281","2410","2410","2022-08-28","Víctor Méndez","RU1",0,0,0,0,4
"3889535_558688","3889535","558688","1083","1083","2022-08-28","Artem Ntumba Muamba","RU1",0,0,0,0,6
"3889535_570423","3889535","570423","1083","1083","2022-08-28","Danil Glebov","RU1",0,0,0,0,90
"3889535_608469","3889535","608469","2410","126","2022-08-28","Adolfo Gaich","RU1",0,0,0,0,4
"3889535_61397","3889535","61397","1083","1083","2022-08-28","Sergey Pesjakov","RU1",0,0,0,0,90
"3889535_621397","3889535","621397","2410","49702","2022-08-28","Nikita Ermakov","RU1",0,0,0,0,13
"3889535_623274","3889535","623274","2410","2410","2022-08-28","Maksim Mukhin","RU1",0,0,0,0,77
"3889535_98539","3889535","98539","1083","1083","2022-08-28","Dmitriy Poloz","RU1",0,0,0,0,84
"3890054_120977","3890054","120977","371","371","2022-08-28","Callum McGregor","SC1",0,0,0,0,90
"3890054_123951","3890054","123951","371","371","2022-08-28","Aaron Mooy","SC1",0,0,0,0,28
"3890054_165345","3890054","165345","1519","1519","2022-08-28","Craig Sibbald","SC1",0,0,0,0,32
"3890054_173580","3890054","173580","1519","1519","2022-08-28","Ryan Edwards","SC1",0,0,0,0,90
"3890054_192077","3890054","192077","1519","1519","2022-08-28","Scott McMann","SC1",0,0,0,0,90
"3890054_214073","3890054","214073","1519","2778","2022-08-28","Carljohan Eriksson","SC1",0,0,0,0,90
"3890054_258987","3890054","258987","371","940","2022-08-28","Carl Starfelt","SC1",0,0,1,0,90
"3890054_268606","3890054","268606","1519","1519","2022-08-28","Ilmari Niskanen","SC1",0,0,0,0,27
"3890054_281807","3890054","281807","1519","1519","2022-08-28","Liam Smith","SC1",0,0,0,0,90
"3890054_329812","3890054","329812","371","371","2022-08-28","Jota","SC1",0,0,1,1,62
"3890054_341049","3890054","341049","371","371","2022-08-28","Cameron Carter-Vickers","SC1",0,0,0,0,90
"3890054_344107","3890054","344107","1519","370","2022-08-28","Jamie McGrath","SC1",0,0,0,0,32
"3890054_344581","3890054","344581","1519","1519","2022-08-28","Kieran Freeman","SC1",0,0,0,0,90
"3890054_344588","3890054","344588","1519","1519","2022-08-28","Glenn Middleton","SC1",0,0,0,0,63
"3890054_345760","3890054","345760","371","371","2022-08-28","David Turnbull","SC1",0,0,0,1,28
"3890054_35099","3890054","35099","1519","1519","2022-08-28","Steven Fletcher","SC1",1,0,0,0,58
"3890054_362562","3890054","362562","371","371","2022-08-28","Greg Taylor","SC1",0,0,0,0,90
"3890054_362977","3890054","362977","371","89","2022-08-28","Josip Juranovic","SC1",0,0,1,0,90
"3890054_396537","3890054","396537","1519","1519","2022-08-28","Archie Meekison","SC1",0,0,0,0,58
"3890054_396563","3890054","396563","1519","1519","2022-08-28","Ross Graham","SC1",0,0,0,0,90
"3890054_40204","3890054","40204","371","371","2022-08-28","Joe Hart","SC1",0,0,0,0,90
"3890054_406634","3890054","406634","371","371","2022-08-28","Matt O'Riley","SC1",0,0,0,2,62
"3890054_420931","3890054","420931","371","371","2022-08-28","Daizen Maeda","SC1",0,0,0,1,28
"3890054_482493","3890054","482493","1519","1519","2022-08-28","Ian Harkes","SC1",0,0,0,0,58
"3890054_489463","3890054","489463","371","371","2022-08-28","Kyogo Furuhashi","SC1",0,0,3,0,62
"3890054_496652","3890054","496652","1519","903","2022-08-28","Dylan Levitt","SC1",0,0,0,0,90
"3890054_496656","3890054","496656","371","371","2022-08-28","Reo Hatate","SC1",0,0,0,1,62
"3890054_519514","3890054","519514","371","371","2022-08-28","Liel Abada","SC1",0,0,3,1,78
"3890054_62163","3890054","62163","1519","2578","2022-08-28","Nicky Clark","SC1",0,0,0,0,32
"3890054_719635","3890054","719635","371","371","2022-08-28","Alexandro Bernabéi","SC1",0,0,0,0,12
"3890054_84992","3890054","84992","371","371","2022-08-28","James Forrest","SC1",0,0,0,0,28
"3890055_103934","3890055","103934","43","43","2022-08-28","Michael Smith","SC1",0,0,0,0,90
"3890055_111432","3890055","111432","2578","2578","2022-08-28","Stevie May","SC1",0,0,0,1,76
"3890055_117793","3890055","117793","43","43","2022-08-28","Liam Boyce","SC1",0,0,1,0,45
"3890055_12589","3890055","12589","43","43","2022-08-28","Craig Gordon","SC1",0,0,0,0,90
"3890055_195214","3890055","195214","43","43","2022-08-28","Peter Haring","SC1",0,0,0,0,90
"3890055_196722","3890055","196722","2578","873","2022-08-28","Remi Matthews","SC1",0,0,0,0,90
"3890055_203773","3890055","203773","2578","2578","2022-08-28","Melker Hallberg","SC1",0,0,0,0,20
"3890055_208934","3890055","208934","43","43","2022-08-28","Barrie McKay","SC1",0,0,0,1,55
"3890055_21306","3890055","21306","2578","2578","2022-08-28","Andy Considine","SC1",1,0,1,0,90
"3890055_225744","3890055","225744","43","43","2022-08-28","Lawrence Shankland","SC1",0,0,1,0,45
"3890055_238029","3890055","238029","2578","2578","2022-08-28","Liam Gordon","SC1",0,0,0,0,45
"3890055_238468","3890055","238468","2578","2578","2022-08-28","Drey Wright","SC1",0,0,0,0,90
"3890055_276764","3890055","276764","43","43","2022-08-28","Alan Forrest","SC1",0,0,0,0,31
"3890055_325104","3890055","325104","43","43","2022-08-28","Josh Ginnelly","SC1",0,0,0,1,90
"3890055_399162","3890055","399162","43","43","2022-08-28","Cammy Devlin","SC1",0,0,0,0,90
"3890055_399990","3890055","399990","43","43","2022-08-28","Kye Rowles","SC1",0,0,1,0,35
"3890055_467540","3890055","467540","2578","2578","2022-08-28","James Brown","SC1",0,0,0,0,45
"3890055_501709","3890055","501709","2578","987","2022-08-28","Theo Bair","SC1",0,0,0,0,14
"3890055_509246","3890055","509246","43","2578","2022-08-28","Connor Smith","SC1",0,0,0,0,28
"3890055_51730","3890055","51730","2578","2578","2022-08-28","Jamie Murphy","SC1",1,0,0,0,90
"3890055_54265","3890055","54265","2578","2578","2022-08-28","Ryan McGowan","SC1",0,0,0,0,90
"3890055_556038","3890055","556038","43","43","2022-08-28","Nathaniel Atkinson","SC1",0,0,0,0,62
"3890055_59543","3890055","59543","43","987","2022-08-28","Andy Halliday","SC1",0,0,0,0,90
"3890055_646996","3890055","646996","2578","2578","2022-08-28","Daniel Phillips","SC1",1,0,0,0,45
"3890055_652633","3890055","652633","43","43","2022-08-28","Lewis Neilson","SC1",0,0,0,0,90
"3890055_746094","3890055","746094","2578","2578","2022-08-28","Alex Mitchell","SC1",0,0,0,0,90
"3890055_757272","3890055","757272","2578","371","2022-08-28","Adam Montgomery","SC1",0,0,0,0,45
"3890055_78961","3890055","78961","43","2553","2022-08-28","Gary Mackay-Steven","SC1",0,0,0,1,59
"3890055_79620","3890055","79620","2578","2578","2022-08-28","Ali Crawford","SC1",1,0,0,0,70
"3890055_80339","3890055","80339","2578","2578","2022-08-28","Graham Carey","SC1",0,0,1,0,90
"3902063_102572","3902063","102572","48726","48726","2022-08-28","Yuriy Pankiv","UKR1",0,0,0,0,90
"3902063_166581","3902063","166581","48332","60551","2022-08-28","Yevgen Volynets","UKR1",0,0,0,0,90
"3902063_167555","3902063","167555","48332","48332","2022-08-28","Oleksandr Chornomorets","UKR1",0,0,0,0,90
"3902063_193158","3902063","193158","48332","2740","2022-08-28","Sergiy Myakushko","UKR1",0,0,0,0,72
"3851131_295060","3851131","295060","1096","1096","2022-08-31","Koji Miyoshi","BE1",0,0,0,0,74
"3851131_329519","3851131","329519","1096","1096","2022-08-31","Dinis Almeida","BE1",0,0,0,0,63
"3851131_338668","3851131","338668","3948","86","2022-08-31","Senne Lynen","BE1",0,0,0,0,63
"3851131_361068","3851131","361068","1096","1096","2022-08-31","Jurgen Ekkelenkamp","BE1",0,0,0,2,63
"3851131_400131","3851131","400131","3948","237","2022-08-31","Siebe Van der Heyden","BE1",0,0,1,0,90
"3851131_409153","3851131","409153","3948","1421","2022-08-31","Teddy Teuma","BE1",0,0,0,0,77
"3851131_41982","3851131","41982","1096","1096","2022-08-31","Radja Nainggolan","BE1",0,0,0,0,27
"3851131_42710","3851131","42710","1096","1096","2022-08-31","Toby Alderweireld","BE1",0,0,0,0,90
"3851131_435808","3851131","435808","3948","3948","2022-08-31","Lazare Amani","BE1",0,1,0,0,38
"3851131_450958","3851131","450958","3948","3948","2022-08-31","Ross Sykes","BE1",0,0,0,0,45
"3851131_452584","3851131","452584","1096","1096","2022-08-31","Bruny Nsimba","BE1",0,0,0,0,16
"3851131_460378","3851131","460378","1096","1096","2022-08-31","Jelle Bataille","BE1",0,0,0,1,90
"3851131_531065","3851131","531065","3948","1025","2022-08-31","Oussama El Azzouzi","BE1",0,1,0,0,9
"3851131_533158","3851131","533158","3948","3948","2022-08-31","Loïc Lapoussin","BE1",0,0,0,0,90
"3851131_535282","3851131","535282","1096","1096","2022-08-31","Sam Vines","BE1",0,0,1,0,90
"3851131_55687","3851131","55687","1096","1096","2022-08-31","Ritchie De Laet","BE1",1,0,0,0,16
"3851131_600481","3851131","600481","1096","1096","2022-08-31","Alhassan Yusuf","BE1",0,0,0,0,90
"3851131_656681","3851131","656681","3948","15","2022-08-31","Victor Boniface","BE1",0,0,0,1,63
"3851131_658536","3851131","658536","3948","1237","2022-08-31","Simon Adingra","BE1",0,0,0,0,45
"3851131_661171","3851131","661171","1096","24","2022-08-31","Willian Pacho","BE1",0,0,0,0,90
"3851131_72736","3851131","72736","3948","3948","2022-08-31","Guillaume François","BE1",0,0,0,1,27
"3851131_78570","3851131","78570","3948","3948","2022-08-31","Anthony Moris","BE1",0,0,0,0,90
"3851131_974374","3851131","974374","1096","1096","2022-08-31","Anthony Valencia","BE1",0,0,0,0,27
"3909905_104700","3909905","104700","3719","49702","2022-08-31","Ilya Kukharchuk","RUP",0,0,0,0,60
"3909905_178957","3909905","178957","3719","3719","2022-08-31","Bryan Idowu","RUP",0,0,0,0,90
"3909905_185245","3909905","185245","16704","16704","2022-08-31","Jhon Córdoba","RUP",0,0,0,0,19
"3909905_190188","3909905","190188","3719","1124","2022-08-31","Vitaliy Gudiev","RUP",0,0,0,0,90
"3909905_260229","3909905","260229","3719","3719","2022-08-31","Egor Danilkin","RUP",0,0,0,0,90
"3909905_260672","3909905","260672","3719","3719","2022-08-31","Ayaz Guliev","RUP",0,0,0,0,18
"3909905_263963","3909905","263963","3719","3719","2022-08-31","Aleksandr Zuev","RUP",0,0,0,0,90
"3909905_282364","3909905","282364","3719","3719","2022-08-31","Ilya Kamyshev","RUP",0,0,0,0,45
"3909905_288721","3909905","288721","16704","16704","2022-08-31","Egor Sorokin","RUP",1,0,0,0,90
"3909905_292837","3909905","292837","3719","2698","2022-08-31","Aleksandr Lomovitskiy","RUP",0,0,0,0,45
"3909905_301037","3909905","301037","3719","1245","2022-08-31","Aleksandr Filin","RUP",0,0,0,0,61
"3909905_312895","3909905","312895","16704","16704","2022-08-31","Aleks Matsukatov","RUP",0,0,0,0,19
"3909905_318468","3909905","318468","3719","3719","2022-08-31","Aleksandr Rudenko","RUP",0,0,0,0,29
"3909905_334440","3909905","334440","16704","964","2022-08-31","Ilzat Akhmetov","RUP",0,0,1,0,71
"3909905_471156","3909905","471156","3719","3719","2022-08-31","Zakhar Volkov","RUP",0,1,0,0,26
"3909905_489814","3909905","489814","16704","16704","2022-08-31","Danil Karpov","RUP",0,0,0,0,28
"3909905_504001","3909905","504001","16704","16704","2022-08-31","Oleg Isaenko","RUP",0,0,0,1,90
"3909905_515249","3909905","515249","3719","3719","2022-08-31","Artur Chernyi","RUP",0,0,0,0,90
"3909905_515506","3909905","515506","3719","3719","2022-08-31","Aleksandr Dolgov","RUP",0,0,0,0,30
"3909905_515744","3909905","515744","16704","16704","2022-08-31","Eduard Spertsyan","RUP",0,0,0,0,19
"3909905_520060","3909905","520060","16704","16704","2022-08-31","Sergey Volkov","RUP",0,0,0,0,71
"3909905_523363","3909905","523363","16704","16704","2022-08-31","Kaio","RUP",0,0,0,0,11
"3909905_55336","3909905","55336","3719","49702","2022-08-31","Denis Glushakov","RUP",0,0,0,0,72
"3909905_585082","3909905","585082","16704","16704","2022-08-31","Mihajlo Banjac","RUP",0,0,0,0,90
"3909905_601852","3909905","601852","16704","41231","2022-08-31","Vyacheslav Litvinov","RUP",0,0,1,0,90
"3909905_617520","3909905","617520","16704","16704","2022-08-31","Stanislav Agkatsev","RUP",0,0,0,0,90
"3909905_645682","3909905","645682","16704","1124","2022-08-31","Vyacheslav Yakimov","RUP",0,0,0,1,90
"3909905_667980","3909905","667980","16704","16704","2022-08-31","Irakliy Manelov","RUP",0,0,0,0,71
"3909905_667981","3909905","667981","16704","16704","2022-08-31","Vladislav Samko","RUP",0,0,0,0,79
"3909905_699303","3909905","699303","3719","3719","2022-08-31","Daniil Kamlashev","RUP",0,0,0,0,45
"3909905_717585","3909905","717585","3719","2424","2022-08-31","Mory Gbane","RUP",1,0,0,0,45
"3909905_987700","3909905","987700","16704","16704","2022-08-31","Jonathan Okoronkwo","RUP",0,0,0,0,62
"3909906_146468","3909906","146468","49702","49702","2022-08-31","Nikolay Kalinskiy","RUP",0,0,0,1,90
"3909906_178335","3909906","178335","932","49702","2022-08-31","Dmitriy Zhivoglyadov","RUP",1,0,0,0,27
"3909906_214257","3909906","214257","49702","49702","2022-08-31","Elmir Nabiullin","RUP",0,0,0,0,21
"3909906_263905","3909906","263905","932","932","2022-08-31","Dmitriy Barinov","RUP",0,0,0,0,90
"3909906_268112","3909906","268112","932","1096","2022-08-31","Gyrano Kerk","RUP",0,0,0,0,84
"3909906_304617","3909906","304617","49702","49702","2022-08-31","Albert Sharipov","RUP",0,0,0,0,30
"3909906_318426","3909906","318426","932","932","2022-08-31","Ivan Ignatjev","RUP",0,0,0,0,63
"3909906_333802","3909906","333802","932","932","2022-08-31","François Kamano","RUP",0,0,0,0,63
"3909906_343749","3909906","343749","49702","49702","2022-08-31","Kirill Gotsuk","RUP",0,0,0,0,15
"3909906_362572","3909906","362572","49702","2741","2022-08-31","Dmitriy Rybchinskiy","RUP",0,0,0,0,69
"3909906_425756","3909906","425756","932","932","2022-08-31","Daniil Kulikov","RUP",0,0,0,0,90
"3909906_440135","3909906","440135","49702","41231","2022-08-31","Nikita Goylo","RUP",1,0,0,0,90
"3909906_449351","3909906","449351","932","932","2022-08-31","Andrey Savin","RUP",0,0,0,0,58
"3909906_450168","3909906","450168","49702","49702","2022-08-31","Daniil Penchikov","RUP",0,0,0,0,90
"3909906_457184","3909906","457184","932","932","2022-08-31","Marko Rakonjac","RUP",0,0,0,0,90
"3909906_458387","3909906","458387","49702","49702","2022-08-31","Nikita Kakkoev","RUP",0,0,0,0,90
"3909906_462329","3909906","462329","932","932","2022-08-31","Stanislav Magkeev","RUP",0,0,0,0,90
"3909906_532574","3909906","532574","49702","49702","2022-08-31","Ilya Berkovskiy","RUP",0,0,0,0,45
"3909906_535974","3909906","535974","932","49702","2022-08-31","Konstantin Maradishvili","RUP",0,0,0,0,90
"3909906_55369","3909906","55369","932","932","2022-08-31","Guilherme","RUP",0,0,0,0,32
"3909906_582074","3909906","582074","49702","932","2022-08-31","Timur Suleymanov","RUP",1,0,0,0,90
"3909906_582232","3909906","582232","49702","2410","2022-08-31","Ilya Agapov","RUP",0,0,0,0,75
"3909906_589374","3909906","589374","49702","868","2022-08-31","Milson","RUP",0,0,0,0,45
"3909906_622461","3909906","622461","932","2696","2022-08-31","Sergey Babkin","RUP",0,0,0,0,6
"3909906_649261","3909906","649261","49702","49702","2022-08-31","Viktor Aleksandrov","RUP",0,0,2,0,90
"3909906_699266","3909906","699266","49702","49702","2022-08-31","Konstantin Shiltsov","RUP",0,0,0,0,21
"3909906_704545","3909906","704545","49702","49702","2022-08-31","Ibrokhimkhalil Yuldoshev","RUP",0,0,0,0,69
"3909906_712857","3909906","712857","932","601","2022-08-31","Mark Mampassi","RUP",0,0,0,0,90
"3909906_726114","3909906","726114","932","932","2022-08-31","Mario Mitaj","RUP",0,0,0,0,90
"3909906_745284","3909906","745284","932","932","2022-08-31","Vadim Rakov","RUP",0,0,0,0,27
"3909906_793509","3909906","793509","49702","49702","2022-08-31","Mamadou Maiga","RUP",0,0,0,0,60
"3909908_104462","3909908","104462","1124","1124","2022-08-31","Aslan Dashaev","RUP",1,0,0,0,62
"3909908_125755","3909908","125755","1124","1124","2022-08-31","Irakliy Kvekveskiri","RUP",0,0,0,0,69
"3909908_137179","3909908","137179","1124","1124","2022-08-31","Sergey Bryzgalov","RUP",0,0,0,0,90
"3909908_145981","3909908","145981","1124","1124","2022-08-31","Evgeniy Shlyakov","RUP",0,0,0,0,16
"3909908_192930","3909908","192930","1124","1124","2022-08-31","Alikhan Shavaev","RUP",0,0,0,0,90
"3909908_217033","3909908","217033","964","41231","2022-08-31","Aleksey Sutormin","RUP",0,0,0,0,90
"3909908_220793","3909908","220793","964","964","2022-08-31","Douglas Santos","RUP",0,0,0,1,45
"3909908_235339","3909908","235339","964","41231","2022-08-31","Dmitriy Chistyakov","RUP",0,0,0,0,90
"3909908_260676","3909908","260676","1124","1124","2022-08-31","Vladislav Masternoy","RUP",0,0,0,0,90
"3909908_279242","3909908","279242","964","964","2022-08-31","Zelimkhan Bakaev","RUP",1,0,0,1,67
"3909908_279570","3909908","279570","964","738","2022-08-31","Daler Kuzyaev","RUP",0,0,0,0,33
"3909908_288559","3909908","288559","1124","1124","2022-08-31","Aleksey Gorodovoy","RUP",0,0,0,0,90
"3909908_300146","3909908","300146","1124","1124","2022-08-31","Vasiliy Cherov","RUP",0,0,0,0,28
"3909908_316296","3909908","316296","1124","1124","2022-08-31","Maksim Maksimov","RUP",0,0,0,0,62
"3909908_323704","3909908","323704","964","964","2022-08-31","Malcom","RUP",0,0,0,0,23
"3909908_362570","3909908","362570","964","964","2022-08-31","Andrey Mostovoy","RUP",0,0,0,0,23
"3909908_362667","3909908","362667","964","964","2022-08-31","Mateo Cassierra","RUP",0,0,2,0,72
"3909908_364257","3909908","364257","964","964","2022-08-31","Ivan","RUP",0,0,0,0,90
"3909908_372535","3909908","372535","964","964","2022-08-31","Danil Krugovoy","RUP",0,0,0,0,90
"3909908_379637","3909908","379637","1124","1124","2022-08-31","Ruslan Magal","RUP",0,0,0,0,62
"3909908_395659","3909908","395659","964","964","2022-08-31","Ivan Sergeev","RUP",0,0,0,0,18
"3909908_397429","3909908","397429","1124","1124","2022-08-31","Oleg Dmitriev","RUP",0,0,0,0,21
"3909908_455016","3909908","455016","964","14589","2022-08-31","Arsen Adamov","RUP",0,0,0,0,90
"3909908_465408","3909908","465408","964","964","2022-08-31","Nuraly Alip","RUP",0,0,0,0,90
"3909908_486084","3909908","486084","1124","1124","2022-08-31","Daniil Chernyakov","RUP",1,0,0,0,74
"3909908_499721","3909908","499721","964","964","2022-08-31","Wendel","RUP",0,0,0,0,12
"3909908_525692","3909908","525692","1124","1124","2022-08-31","Georgiy Gongadze","RUP",0,0,0,0,90
"3909908_55420","3909908","55420","1124","1124","2022-08-31","Mikhail Smirnov","RUP",0,0,0,0,90
"3909908_652270","3909908","652270","1124","932","2022-08-31","Evgeniy Morozov","RUP",1,0,0,0,28
"3909908_751084","3909908","751084","1124","1124","2022-08-31","Matvey Ivakhnov","RUP",0,0,0,0,28
"3909908_814269","3909908","814269","964","964","2022-08-31","Gustavo Mantuan","RUP",0,0,0,0,67
"3909908_84483","3909908","84483","964","964","2022-08-31","Aleksandr Erokhin","RUP",0,0,0,0,90
"3909909_155304","3909909","155304","3725","3725","2022-08-31","Khalid Kadyrov","RUP",1,0,0,0,16
"3909909_193464","3909909","193464","3725","3725","2022-08-31","Evgeniy Kharin","RUP",0,0,0,0,90
"3909909_220650","3909909","220650","3725","3725","2022-08-31","Vladimir Iljin","RUP",0,0,1,0,74
"3909909_221992","3909909","221992","3725","3725","2022-08-31","Anton Shvets","RUP",0,0,0,0,90
"3909909_238058","3909909","238058","14589","14589","2022-08-31","Renato Gojkovic","RUP",0,0,0,0,90
"3909909_240226","3909909","240226","3725","3725","2022-08-31","Bernard Berisha","RUP",0,0,0,0,31
"3909909_249747","3909909","249747","14589","3999","2022-08-31","Aleksandr Pavlovets","RUP",0,0,0,0,90
"3909909_273945","3909909","273945","3725","3725","2022-08-31","Miroslav Bogosavac","RUP",0,0,0,0,31
"3909909_293828","3909909","293828","3725","3725","2022-08-31","Mikhail Oparin","RUP",0,0,0,0,90
"3909909_308541","3909909","308541","3725","49702","2022-08-31","Aleksandr Troshechkin","RUP",1,0,0,1,90
"3909909_323710","3909909","323710","3725","1186","2022-08-31","Yuriy Zhuravlev","RUP",0,0,0,0,45
"3909909_371627","3909909","371627","3725","3725","2022-08-31","Ivan Oleynikov","RUP",0,0,0,0,74
"3909909_372808","3909909","372808","14589","49702","2022-08-31","Mateo Stamatov","RUP",0,0,0,0,63
"3909909_391907","3909909","391907","14589","16704","2022-08-31","Aleksandr Ektov","RUP",0,0,0,0,34
"3909909_394980","3909909","394980","3725","3725","2022-08-31","Marat Bystrov","RUP",0,0,0,0,45
"3909909_485658","3909909","485658","3725","3725","2022-08-31","Kirill Folmer","RUP",0,0,1,0,59
"3909909_498015","3909909","498015","14589","2696","2022-08-31","Kirill Pechenin","RUP",0,0,0,0,56
"3909909_51274","3909909","51274","3725","3725","2022-08-31","Rizvan Utsiev","RUP",0,0,0,1,90
"3909909_515056","3909909","515056","14589","14589","2022-08-31","Stepan Oganesyan","RUP",0,0,0,0,90
"3909909_516737","3909909","516737","14589","14589","2022-08-31","Batraz Gurtsiev","RUP",0,0,0,1,90
"3909909_549983","3909909","549983","14589","14589","2022-08-31","Aleksey Kenyaykin","RUP",0,0,0,0,90
"3909909_567023","3909909","567023","3725","3725","2022-08-31","Gamid Agalarov","RUP",0,0,0,0,90
"3909909_58429","3909909","58429","14589","14589","2022-08-31","Vladimir Poluyakhtov","RUP",0,0,0,0,90
"3909909_588260","3909909","588260","14589","2696","2022-08-31","Vladimir Pisarskiy","RUP",0,0,1,0,19
"3909909_623343","3909909","623343","14589","14589","2022-08-31","Timur Nikolaev","RUP",1,0,0,0,90
"3909909_623553","3909909","623553","3725","3725","2022-08-31","Lechi Sadulaev","RUP",0,0,1,1,59
"3909909_661241","3909909","661241","14589","14589","2022-08-31","Diego Acosta","RUP",0,0,0,0,45
"3909909_675341","3909909","675341","14589","14589","2022-08-31","Gabriel Florentín","RUP",0,0,0,0,71
"3902063_248936","3902063","248936","48332","48332","2022-08-28","Pavlo Orikhovskyi","UKR1",0,0,0,0,90
"3902063_264063","3902063","264063","48332","48332","2022-08-28","Sergiy Bolbat","UKR1",0,0,0,1,90
"3902063_269371","3902063","269371","48332","48332","2022-08-28","Denys Bezborodko","UKR1",1,0,1,0,35
"3902063_297752","3902063","297752","48332","48332","2022-08-28","Nikolay Zolotov","UKR1",1,0,0,0,90
"3902063_337198","3902063","337198","48726","6992","2022-08-28","Bogdan Boychuk","UKR1",0,0,0,0,64
"3902063_382895","3902063","382895","48332","48332","2022-08-28","Roman Goncharenko","UKR1",0,0,0,0,90
"3902063_391127","3902063","391127","48726","48726","2022-08-28","Viv Solomon-Otabor","UKR1",1,0,0,0,64
"3902063_396532","3902063","396532","48332","18303","2022-08-28","Yevgeniy Smyrnyi","UKR1",0,0,0,0,45
